"Species","EEZ","p2","p4","Average","Max"
"Anarhichas minor","Canadian Exclusive Economic Zone",0.183992911990549,0.0274660366213822,0.887270707198472,8.2923610758136
"Anarhichas minor","Danish Exclusive Economic Zone",0.020979020979021,0,0.174755708722751,3.28500980950924
"Anarhichas minor","Dutch Exclusive Economic Zone",0,0,0.350424977784033,0.421638333989356
"Anarhichas minor","Faeroe Exclusive Economic Zone",0.0784313725490196,0,0.354093699564157,3.64866195905993
"Anarhichas minor","German Exclusive Economic Zone",0.333333333333333,0,1.29054411445228,3.23763551833688
"Anarhichas minor","Greenlandic Exclusive Economic Zone",0.00838574423480084,0.00293501048218029,0.173040462568491,5.00934693261829
"Anarhichas minor","Icelandic Exclusive Economic Zone",0.0284090909090909,0.00994318181818182,0.197271364727854,5.00934693261829
"Anarhichas minor","Irish Exclusive Economic Zone",0,0,0.808145484689915,1.38463862718049
"Anarhichas minor","Jan Mayen Exclusive Economic Zone",0,0,0.0443085342787114,0.273743770146359
"Anarhichas minor","Joint regime area Iceland / Norway (Jan Mayen)",0,0,0.0198152947007665,0.063187273468578
"Anarhichas minor","Norwegian Exclusive Economic Zone",0.0374015748031496,0.00459317585301837,0.713899279933477,5.7258743757492
"Anarhichas minor","Polish Exclusive Economic Zone",1,0,3.20885819502894,3.28500980950924
"Anarhichas minor","Russian Exclusive economic Zone",0,0,0.381183136964607,1.63187979718677
"Anarhichas minor","Saint-Pierre and Miquelon Exclusive Economic Zone",0.191489361702128,0,1.44965366006338,2.14906521657956
"Anarhichas minor","Svalbard Exclusive Economic Zone",0,0,0.091689489666004,0.801551714711812
"Anarhichas minor","Swedish Exclusive Economic Zone",0.0869565217391304,0.0608695652173913,1.1846838754006,5.7258743757492
"Anarhichas minor","United Kingdom Exclusive Economic Zone",0.0452261306532663,0.0050251256281407,0.729524648243652,4.17921216403433
"Anarhichas minor","United States Exclusive Economic Zone",0.339181286549708,0.00584795321637427,1.63911130188756,4.89647765682617
